Name,10k_1x_MLAB,10k_1x_MLAB2,10k_1x_NEB,10k_2x_MLAB,1k_1x_MLAB,IVT_DAY1,IVT_DAY2,MicrobeExpress_Bead,MicrobeExpress_RNASE
fliC,1073.408019227207,798.7760594148701,1107.3910033372813,644.5752786770105,857.2492571196022,1123.5458369008545,502.97618354702837,813.0383508978551,372.6227613515299
fliD,1508.502101288866,452.88292148727425,1405.47651446149,1476.9108480036587,860.4052507094847,1529.5476891485373,2681.3255966505253,880.421895088855,1741.9077370292916
fliE,610.7586287956482,453.16390357904567,454.1133209120712,377.13810942200644,0.0,685.0987826881777,264.6849236469434,154.3903489412421,314.5363808489325
fliF,178.89585590156906,218.13076754556099,123.02346206032033,181.667296109016,269.89302905036544,257.2890153476005,110.4107415290369,139.99683178769803,207.41182248305904
fliG,75.89111377067557,185.56455116436646,109.00792103316056,98.13379897581267,153.69256005030593,135.13393431244924,102.24651041482075,62.752685463428044,86.62994214859341
fliH,131.54790920542573,128.86219097407326,132.04793258193033,165.23587584539962,37.13677579090361,114.70519448285431,86.03704805226789,269.1647705984097,221.4893008561494
fliI,86.31574394155706,177.26258327773238,87.81537378745327,128.94388740443117,85.41458431907832,76.20546323740177,90.49524701575352,148.30978859972373,147.99512375388164
fliJ,141.37574434099207,230.87045452609573,121.72430055912407,95.00691832565876,287.30816405800437,132.74085508749536,130.49017833269914,256.1339220758584,33.102650807470425
fliK,102.04667071824534,197.2703526218524,117.62064263927688,125.80980139394838,11.308938372495918,161.6279573935641,135.93134602280693,128.68724730484874,133.97666105281337
fliL,124.88713648199524,188.8652853626079,203.65582612380823,99.86166471080728,378.57948017552775,216.8815215252066,161.50964263779213,243.3735759343608,81.06443458460917
fliM,712.2748275843816,394.498856847058,626.8026980836696,519.1710175953713,402.36865149090545,611.707277162849,815.8531828296643,384.92008454041485,508.58691822506137
fliN,127.75496781099883,199.85360302770025,105.66340864696224,79.85641010579938,308.1275962361206,160.80585622957256,127.87282122617276,128.6373547138139,199.22546772414168
fliO,369.53334078898575,536.2266845629366,211.4600624498475,339.76591167285164,0.0,360.3936276182702,238.3210345161259,245.03922333206864,282.51851562819314
fliP,72.13552952996179,211.02497524389108,127.4822531862687,161.53122849758242,216.06508272654798,139.54075252848202,134.1869560649138,259.834819383399,130.27025010258853
fliQ,35.18616030501056,141.19350111513293,77.82931136131032,177.06474556100548,0.0,113.41797192045641,123.91350740971485,125.33208934963952,231.190644096932
fliR,23.690223961083444,89.27884230816929,33.812240117677476,133.95191277368062,0.0,84.95749725999643,58.9371350568814,133.39374545347067,114.17516002799366
fliS,436.6632846876626,435.9478173116878,466.34093604426175,248.32714475520592,43.45273838891862,284.5754785031197,213.05549348040913,413.4744170598973,210.7767584433076
fliT,111.28475320311982,77.92646782857064,163.23891245019283,210.08140484570697,195.18115276333936,261.3356368764914,103.84776607664399,149.54971155936562,340.6285113176041
fliZ,215.35181788258336,363.72673656833155,305.91796137701743,190.61161789776384,346.6435457656356,222.5941582659546,152.43015692167722,254.25977142652275,94.60077240989119
flk,90.42419268745485,172.38082063855586,61.984896273757954,112.38902451124652,94.77707869768867,81.00394177447475,81.76731169138442,117.52204111937856,79.16483691334386
flu,323.0200241679251,185.27121588633145,291.6178015345024,337.69760524588145,480.41240124698993,286.6602918493034,519.4691586578141,354.6005157214186,446.8573266083013
flxA,1369.822291893934,1107.4997745126943,955.2341553407246,792.8056989386679,892.5706963402002,581.9340801597299,348.7402710213105,582.5137870082935,433.57981841941654
fmt,615.7132658942608,208.2157326571264,574.0129032269389,530.2005929226266,818.137273246692,509.93661271148756,958.6901096943285,360.27449008422525,542.6320607047368
fnr,101.48295245956541,101.81682749736677,89.01032093817538,125.33909178365401,169.4087979306161,100.33861186280802,92.95796283317699,186.88077851559467,108.84542580012494
focA,758.7728822036003,763.3993609243608,766.2073196851335,458.7879710734063,948.5589539515036,572.2383222994667,277.02179274674626,505.1789821773846,215.43548291038712
focB,79.55033608309165,131.71407877878124,92.37276405593057,140.4930942188023,124.7100172186758,89.56068858076037,92.31738487244318,242.41664040922572,218.53391639283035
folA,22.743054524420465,44.41712222580224,37.05476404885914,101.45657497622176,93.0160181137789,60.04480866377104,107.89750933264071,163.72788311556394,201.73144845023154
folB,149.42025325090074,171.8045582674653,115.01318608629789,142.75717317162636,58.76970250162106,145.76319061856705,145.65740462888195,141.31806955856993,148.07697493675536
folC,91.98764848791542,159.44073057366865,79.76665619981326,151.12580621770243,159.83299566460897,128.23474270616572,79.88148088280978,93.11382989701158,82.57295357030755
folD,95.67005196992429,151.453236490281,93.94012138664161,127.4499086986253,319.27989608605077,106.95637003074377,107.91667502992806,92.56474010620605,93.13750511740794
folE,27.730079535934127,113.75679686256598,32.02683348025432,107.85808564389343,19.067985776046925,59.881736171347484,53.030243350788936,252.08306730913304,73.66234824896348
folK,31.0917707422457,159.4309950091709,32.619637849960945,139.8957561996072,563.4113097177466,39.85368462366493,58.13615287245363,134.83472727164087,95.82243801386
folM,21.454134106759362,86.12217702873254,42.36254926427192,51.51392223677253,58.224608848933336,31.476940781604018,28.21200819992057,134.01948470011112,118.14503323582026
folP,334.559009347918,394.97593068132,517.109527679128,267.33274799885965,268.9529287005177,409.7319323092444,188.04186997355725,301.6595210842566,98.57447859657957
folX,74.70780542596532,129.13565391246317,100.45543104729164,73.50316874077573,351.4182502527657,53.39801399036326,81.56170610608291,109.0139565945923,113.36973962492351
fpr,117.23581560552259,199.4098308921891,100.7570579399907,196.49715069776758,0.0,132.96873461093028,107.9980545818477,168.57822012068834,169.440528130315
frc,45.040126192914755,129.45559214952635,46.82494187558027,96.22388709873704,127.46285455810745,45.753061217099834,42.9976986063155,172.05631796553888,184.24667405560717
frdA,1095.9748927568826,757.0125855808038,1099.6398703556124,871.9961922979089,644.523216723953,1551.0418517141447,742.6392071922478,802.8368238741284,557.2586327717838
frdB,620.6133648988846,554.7848043816379,716.8144979159338,575.4124668499071,0.0,856.6438727271088,421.24837101259703,453.8623402878883,450.0434529274553
frdC,783.3137191207186,613.2647018132036,786.7905206021945,280.2505135493415,724.8001411463291,349.10815451225824,179.87617883393128,584.1670781534987,182.9555777070282
frdD,691.599974504212,605.5632381160145,677.9543445541591,411.5421632838292,1133.909554148924,611.7241070440524,365.30064350648456,379.5918607761623,371.2819277429262
fre,155.6064879502705,245.3790190319974,137.24801890386928,152.03219517322844,98.12678833981072,173.33267265646197,138.9777638242364,290.54496543222444,88.91947849882001
frlA,68.83462946257018,245.98060620282124,107.37201224469877,142.30705596361605,217.37503784693493,75.25985144524323,128.9035501593368,148.70689716262453,131.29990494902964
frlB,3867.1381845859305,638.0621267402341,3875.2874897163056,3292.2032097690744,987.5986439361595,3057.471439299088,7471.811722529872,1441.3702424989551,5028.665540714569
frlC,41.57209619233279,93.44936896910122,50.49236487763922,73.54273314999836,56.79781611486035,64.84729425019052,61.5044357455781,116.6017899376418,153.7695104741837
frlD,60.43424479868225,77.96180595924642,88.68068144558822,134.3009731327,16.229621481139176,66.46181111638779,93.08711873079524,158.80207792079838,96.1359247249195
frlR,61.82486289062213,94.90054992984344,141.37990865657505,130.3404255755479,174.2688863958387,97.56761509380944,77.43544952273537,144.74997419512923,184.48742533914617
frmA,155.36548503032083,234.686495096775,96.76076547622365,182.7840418909259,224.10036796524338,162.53469143817122,159.76903185580696,224.56489558260617,215.90717185484237
frmB,60.47693216583895,95.99126514661916,54.67484420642199,127.06487655346045,64.24127869728615,55.48775509307851,72.86146199184068,144.34106056129613,67.79669439180444
frmR,882.3103541146935,797.027082381801,1217.9491020256205,607.3726129623661,614.7145544910605,582.063270757805,304.16674892308384,946.0205461245063,433.534665613541
frr,904.7073792441981,734.5604547262202,790.4770190918663,966.6569809032354,562.382561130313,1559.9555811338182,990.3195566346824,724.7521930398245,785.5441195412242
frsA,51.139788913840974,128.83198174039435,73.14079862870126,154.81037199833466,147.54485764829369,96.18581262277256,97.20679102094067,198.72921455637095,118.60836969122046
fruA,70.29745643915939,175.5739517412764,88.68223056135956,140.58591629908585,131.18368512095262,102.57879734014026,76.69275831924398,113.66007405269018,134.38543805068616
fruB,49.14692909349968,85.63991314321945,65.21195225623912,120.86701023057344,165.80043547071466,98.83716029909039,138.01553533380903,157.61203739581578,98.1520196324734
fruK,71.55779682128491,155.4782536241187,39.9312196986238,82.32304189223916,239.0991392135111,67.89929540208641,70.73919014286321,157.14922846228308,144.7384011701342
frvA,22.953656252664608,118.76679288431761,29.497093922960094,113.08969960484043,31.391791348082624,44.7824501708246,68.42346360336252,129.0690236893636,91.678529784669
frvB,29.193145623458424,169.1015829471186,36.890412531491286,80.30551854712002,121.23929633720414,35.959788217332324,49.86279590249752,104.81131574456712,53.588637427747464
frvR,33.835336561506175,120.12345892471,64.62871884810654,116.08202814180811,51.055104282005566,44.881655836906624,56.02502955348573,141.46247691405478,122.78875715520097
frvX,45.96511392022006,160.70483460256494,73.61019067621046,94.78406499534192,267.9933294994831,45.55417487688157,42.06202493128947,212.36874211331676,106.718277251383
frwB,180.5884088109667,194.85582864175663,183.34172577416973,134.4029183310117,131.14140871582183,130.33288072470506,163.92619353367937,156.11305138847393,238.63025811335797
frwC,70.43629544693931,134.13382605937628,101.35614567804629,136.22807719811937,211.42688561735142,74.39824297267718,73.5367191144112,169.50651428434853,103.90770638428592
frwD,58.99153383194115,189.08369447582126,63.853769383118376,104.08888047968193,0.0,83.23483484155066,73.26100565227897,177.8872191373227,71.28855697113444
fryA,44.99614791802028,87.90653074235439,44.43380155844039,111.70665690095925,102.21540452063617,46.401772675737206,75.32885661827072,145.35479939942823,111.46493837789235
fryB,912.2576974491728,161.91915265496894,602.0956170342059,340.2249688309739,128.73514433571498,202.3476689431643,69.40173989137169,244.85845099290378,150.17491837448426
fryC,36.23497854487145,120.94218965711305,57.50256672268757,83.09985989385011,53.152010350730805,43.89109625713762,64.04657085327179,172.1735748237876,98.64889512126707
fsaA,61.27689356943344,176.971039859239,62.872494006275446,203.80544536680327,23.088656079955463,58.89297083267072,79.0461762927523,124.39309810089581,104.8429764408443
fsaB,248.96343322683077,174.6284629176606,335.906916082951,370.2638015064918,600.3050580788421,609.5939086188724,813.5596715844962,416.6889878088304,402.4196832045343
fsr,87.96461483086891,202.94397580430652,93.25119109484933,154.93219851717183,131.6393769865765,87.4999789885247,77.18622082394741,146.9031216044834,209.8743465098232
ftnA,228.9913771087752,235.3225018585549,244.76794412885513,214.17271215072103,0.0,139.2860231518327,107.84145313175537,220.56269328565836,118.40004117302746
ftnB,140.0363483827336,234.20191851637125,78.61959498507713,163.44647424070067,0.0,121.4185768754324,74.52703685594737,237.38249944150107,174.6280735734147
ftp,54.0769118654589,162.58645582954702,83.8251857826947,140.03865278408074,173.95203387511899,69.02558230274256,132.9735591962094,121.00103447364134,197.8016150388634
ftsA,669.3469885048777,603.4540926520092,637.8480170319489,522.5466739399583,391.8856060063383,777.7440892025103,351.7269245391538,386.8159885461014,295.9914431960642
ftsB,108.95406841299773,239.84793458660397,79.67819771717856,65.51258795864373,0.0,166.05024281069944,107.57369750554858,210.99412267562266,89.22737142991011
ftsE,266.81810235041274,222.87045915931296,233.6316442341629,326.3424777609437,381.3597155209385,295.31290662842486,318.97627790075865,256.78198413397433,430.34319240183913
ftsH,306.88282933589505,322.37358549181255,289.8458667979122,308.2489794932108,176.0196807893969,435.9624168731056,265.300469981006,326.3508083332207,228.58429463375072
ftsI,137.129900010131,151.3415343022421,147.4116538467243,168.93336112160202,163.15591632278657,209.7885409470238,123.53541283903922,184.39294839884064,127.40933586330414
ftsK,104.8687071094625,205.2082989891368,111.23636429193908,144.0913288489998,111.57925781897775,115.23796117902388,109.06525653497168,169.43699691690452,136.33665667549482
ftsL,141.20609906010796,242.65221912955903,63.231624707718375,233.13226371816188,115.01746502125356,357.2742367271715,176.6051265287751,159.1491862878384,137.47974589933813
ftsN,153.83949065173653,194.58229372429258,121.53676470851676,283.5068235955268,103.64642018392509,123.18171354834368,135.76918628140086,181.8342607777557,113.29382238856755
ftsP,82.27082531073111,149.08754682503772,53.55807488457848,130.28770538497255,55.97324232263796,81.4279499088549,78.10794294836153,170.38987191524552,105.24054938865581
ftsQ,297.9887855066415,456.8824602871149,277.91460406464927,205.936160728671,236.4017211267161,275.9368387162062,170.74327543019203,226.5279048788537,177.49038218468024
ftsW,201.8398396957565,235.77613559707737,252.6832568009657,247.145668606594,141.39715524628144,211.14008571706486,291.43245132271124,187.1441033938919,269.1604455053691
ftsX,114.33916320592924,153.5929303915327,79.56720966532892,217.7533448159008,157.79973611208467,152.0346150821095,119.94372450573243,136.02428496266546,150.38014085201397
